1,0,0,1,1,8,0,1560,0,956,4749
1,0,0,1,1,8,0,489968,0,770,4594
1,0,0,1,1,8,0,-322224,0,904,4723
1,0,0,1,1,8,0,-172424,0,848,4546
1,0,0,1,1,8,0,496208,0,916,4733
1,0,0,1,1,8,0,-497768,0,905,4462
1,0,0,1,1,8,0,3120,0,974,4752
1,0,0,1,1,8,0,491528,0,815,4337
1,0,0,1,1,8,0,169304,0,988,4631
1,0,0,1,1,8,0,-172424,0,736,4285
1,0,0,1,1,8,0,-1560,0,1000,4643
1,0,0,1,1,8,0,3120,0,675,4242
1,0,0,1,1,8,0,-263264,0,984,4564
1,0,0,1,1,8,0,435688,0,18178,-52
